VarIdentificadorExamen,DtFechaExamen,VarEstadoExamen,VarNotaExamen
8c2794e6-74f4-11ed-9ddf-0242ac1c000c,8/7/2022,Inactivo,938
8c27957c-74f4-11ed-9ddf-0242ac1c000c,7/8/2022,Inactivo,540
8c279612-74f4-11ed-9ddf-0242ac1c000c,22/10/2022,Inactivo,524
8c27969e-74f4-11ed-9ddf-0242ac1c000c,20/2/2022,Inactivo,975
8c27973e-74f4-11ed-9ddf-0242ac1c000c,28/6/2022,Activo,714
8c2797de-74f4-11ed-9ddf-0242ac1c000c,2/7/2022,Activo,959
8c27987e-74f4-11ed-9ddf-0242ac1c000c,24/5/2022,Inactivo,597
8c279928-74f4-11ed-9ddf-0242ac1c000c,28/7/2022,Inactivo,913
8c2799c8-74f4-11ed-9ddf-0242ac1c000c,8/5/2022,Inactivo,904
8c279a7c-74f4-11ed-9ddf-0242ac1c000c,14/6/2022,Activo,631
8c279b30-74f4-11ed-9ddf-0242ac1c000c,9/9/2022,Activo,577
8c279be4-74f4-11ed-9ddf-0242ac1c000c,10/6/2022,Activo,773
8c279cc0-74f4-11ed-9ddf-0242ac1c000c,7/6/2022,Inactivo,454
8c279d7e-74f4-11ed-9ddf-0242ac1c000c,25/10/2022,Inactivo,749
8c279e28-74f4-11ed-9ddf-0242ac1c000c,6/6/2022,Activo,734
8c279ed2-74f4-11ed-9ddf-0242ac1c000c,23/7/2022,Inactivo,860
8c279f86-74f4-11ed-9ddf-0242ac1c000c,8/2/2022,Inactivo,998
8c27a03a-74f4-11ed-9ddf-0242ac1c000c,2/8/2022,Activo,763
8c27a0ee-74f4-11ed-9ddf-0242ac1c000c,31/3/2022,Inactivo,976
8c27a1a2-74f4-11ed-9ddf-0242ac1c000c,9/4/2022,Inactivo,917
8c27a256-74f4-11ed-9ddf-0242ac1c000c,25/10/2022,Activo,546
8c27a300-74f4-11ed-9ddf-0242ac1c000c,2/5/2022,Inactivo,925
8c27a3aa-74f4-11ed-9ddf-0242ac1c000c,27/2/2022,Inactivo,714
8c27a4e0-74f4-11ed-9ddf-0242ac1c000c,27/6/2022,Inactivo,718
8c27a5a8-74f4-11ed-9ddf-0242ac1c000c,10/11/2022,Inactivo,609
8c27a65c-74f4-11ed-9ddf-0242ac1c000c,21/4/2022,Activo,721
8c27a710-74f4-11ed-9ddf-0242ac1c000c,11/7/2022,Activo,879
8c27a7c4-74f4-11ed-9ddf-0242ac1c000c,10/6/2022,Inactivo,671
8c27a88c-74f4-11ed-9ddf-0242ac1c000c,2/7/2022,Inactivo,633
8c27a97c-74f4-11ed-9ddf-0242ac1c000c,26/8/2022,Activo,689
8c27aa3a-74f4-11ed-9ddf-0242ac1c000c,27/10/2022,Inactivo,527
8c27ab8e-74f4-11ed-9ddf-0242ac1c000c,2/9/2022,Inactivo,758
8c27ac42-74f4-11ed-9ddf-0242ac1c000c,3/2/2022,Activo,673
8c27acec-74f4-11ed-9ddf-0242ac1c000c,13/6/2022,Inactivo,601
8c27ada0-74f4-11ed-9ddf-0242ac1c000c,7/5/2022,Inactivo,431
8c27ae54-74f4-11ed-9ddf-0242ac1c000c,10/7/2022,Inactivo,853
8c27aefe-74f4-11ed-9ddf-0242ac1c000c,11/5/2022,Activo,928
8c27afb2-74f4-11ed-9ddf-0242ac1c000c,14/6/2022,Activo,864
8c27b05c-74f4-11ed-9ddf-0242ac1c000c,11/7/2022,Inactivo,947
8c27b110-74f4-11ed-9ddf-0242ac1c000c,5/8/2022,Activo,592
8c27b1c4-74f4-11ed-9ddf-0242ac1c000c,13/3/2022,Inactivo,648
8c27b278-74f4-11ed-9ddf-0242ac1c000c,21/5/2022,Inactivo,924
8c27b322-74f4-11ed-9ddf-0242ac1c000c,22/7/2022,Inactivo,763
8c27b3d6-74f4-11ed-9ddf-0242ac1c000c,11/5/2022,Inactivo,662
8c27b48a-74f4-11ed-9ddf-0242ac1c000c,8/6/2022,Inactivo,664
8c27b53e-74f4-11ed-9ddf-0242ac1c000c,14/8/2022,Activo,961
8c27b62e-74f4-11ed-9ddf-0242ac1c000c,25/5/2022,Activo,599
8c27b6e2-74f4-11ed-9ddf-0242ac1c000c,10/2/2022,Inactivo,463
8c27b78c-74f4-11ed-9ddf-0242ac1c000c,21/5/2022,Activo,581
8c27b836-74f4-11ed-9ddf-0242ac1c000c,28/5/2022,Activo,618
8c27b8ea-74f4-11ed-9ddf-0242ac1c000c,28/10/2022,Inactivo,588
8c27b994-74f4-11ed-9ddf-0242ac1c000c,24/10/2022,Inactivo,706
8c27baac-74f4-11ed-9ddf-0242ac1c000c,25/9/2022,Inactivo,538
8c27bb74-74f4-11ed-9ddf-0242ac1c000c,5/8/2022,Activo,895
8c27bc32-74f4-11ed-9ddf-0242ac1c000c,9/5/2022,Inactivo,556
8c27bcf0-74f4-11ed-9ddf-0242ac1c000c,7/2/2022,Inactivo,513
8c27bda4-74f4-11ed-9ddf-0242ac1c000c,15/2/2022,Inactivo,569
8c27be58-74f4-11ed-9ddf-0242ac1c000c,21/1/2022,Activo,992
8c27bf02-74f4-11ed-9ddf-0242ac1c000c,1/5/2022,Activo,899
8c27bfb6-74f4-11ed-9ddf-0242ac1c000c,12/2/2022,Activo,423
8c27c060-74f4-11ed-9ddf-0242ac1c000c,12/4/2022,Inactivo,928
8c27c114-74f4-11ed-9ddf-0242ac1c000c,20/10/2022,Inactivo,402
8c27c1be-74f4-11ed-9ddf-0242ac1c000c,11/6/2022,Inactivo,743
8c27c2c2-74f4-11ed-9ddf-0242ac1c000c,28/8/2022,Inactivo,612
8c27c380-74f4-11ed-9ddf-0242ac1c000c,29/8/2022,Activo,769
8c27c42a-74f4-11ed-9ddf-0242ac1c000c,18/5/2022,Inactivo,573
8c27c4de-74f4-11ed-9ddf-0242ac1c000c,14/7/2022,Inactivo,648
8c27c59c-74f4-11ed-9ddf-0242ac1c000c,1/1/2022,Activo,464
8c27c650-74f4-11ed-9ddf-0242ac1c000c,1/11/2022,Inactivo,409
8c27c6fa-74f4-11ed-9ddf-0242ac1c000c,20/1/2022,Inactivo,480
8c27c7ae-74f4-11ed-9ddf-0242ac1c000c,14/5/2022,Inactivo,537
8c27c88a-74f4-11ed-9ddf-0242ac1c000c,9/8/2022,Inactivo,506
8c27c934-74f4-11ed-9ddf-0242ac1c000c,21/9/2022,Inactivo,440
8c27c9f2-74f4-11ed-9ddf-0242ac1c000c,29/11/2022,Inactivo,759
8c27ca9c-74f4-11ed-9ddf-0242ac1c000c,14/5/2022,Inactivo,812
8c27cbfa-74f4-11ed-9ddf-0242ac1c000c,21/5/2022,Inactivo,750
8c27cce0-74f4-11ed-9ddf-0242ac1c000c,6/3/2022,Activo,659
8c27cd94-74f4-11ed-9ddf-0242ac1c000c,1/7/2022,Inactivo,729
8c27ce48-74f4-11ed-9ddf-0242ac1c000c,13/1/2022,Inactivo,411
8c27cf10-74f4-11ed-9ddf-0242ac1c000c,30/3/2022,Activo,505
8c27d000-74f4-11ed-9ddf-0242ac1c000c,19/3/2022,Activo,897
8c27d0be-74f4-11ed-9ddf-0242ac1c000c,5/3/2022,Inactivo,876
8c27d172-74f4-11ed-9ddf-0242ac1c000c,5/7/2022,Inactivo,414
8c27d21c-74f4-11ed-9ddf-0242ac1c000c,24/9/2022,Inactivo,810
8c27d2d0-74f4-11ed-9ddf-0242ac1c000c,4/6/2022,Inactivo,803
8c27d37a-74f4-11ed-9ddf-0242ac1c000c,9/3/2022,Inactivo,819
8c27d42e-74f4-11ed-9ddf-0242ac1c000c,29/8/2022,Inactivo,536
8c27d4d8-74f4-11ed-9ddf-0242ac1c000c,20/7/2022,Inactivo,673
8c27d58c-74f4-11ed-9ddf-0242ac1c000c,23/3/2022,Inactivo,570
8c27d640-74f4-11ed-9ddf-0242ac1c000c,10/5/2022,Inactivo,995
8c27d6ea-74f4-11ed-9ddf-0242ac1c000c,26/9/2022,Activo,645
8c27d7b2-74f4-11ed-9ddf-0242ac1c000c,3/2/2022,Inactivo,693
8c27d866-74f4-11ed-9ddf-0242ac1c000c,15/6/2022,Inactivo,641
8c27d910-74f4-11ed-9ddf-0242ac1c000c,4/1/2022,Inactivo,830
8c27d9e2-74f4-11ed-9ddf-0242ac1c000c,13/5/2022,Activo,986
8c27da96-74f4-11ed-9ddf-0242ac1c000c,2/1/2022,Activo,898
8c27db40-74f4-11ed-9ddf-0242ac1c000c,13/8/2022,Activo,990
8c27dc3a-74f4-11ed-9ddf-0242ac1c000c,10/8/2022,Inactivo,666
8c27dcee-74f4-11ed-9ddf-0242ac1c000c,9/9/2022,Inactivo,979
8c27dd98-74f4-11ed-9ddf-0242ac1c000c,24/5/2022,Activo,726
8c27de42-74f4-11ed-9ddf-0242ac1c000c,5/11/2022,Activo,658
8c27df5a-74f4-11ed-9ddf-0242ac1c000c,30/8/2022,Inactivo,824
8c27e00e-74f4-11ed-9ddf-0242ac1c000c,23/9/2022,Activo,564
8c27e0cc-74f4-11ed-9ddf-0242ac1c000c,17/4/2022,Activo,931
8c27e1d0-74f4-11ed-9ddf-0242ac1c000c,22/7/2022,Inactivo,766
8c27e27a-74f4-11ed-9ddf-0242ac1c000c,14/3/2022,Inactivo,481
8c27e338-74f4-11ed-9ddf-0242ac1c000c,25/11/2022,Activo,909
8c27e3e2-74f4-11ed-9ddf-0242ac1c000c,17/1/2022,Inactivo,694
8c27e48c-74f4-11ed-9ddf-0242ac1c000c,28/11/2022,Inactivo,663
8c27e540-74f4-11ed-9ddf-0242ac1c000c,17/8/2022,Inactivo,403
8c27e5f4-74f4-11ed-9ddf-0242ac1c000c,22/1/2022,Activo,473
8c27e69e-74f4-11ed-9ddf-0242ac1c000c,12/6/2022,Inactivo,911
8c27e748-74f4-11ed-9ddf-0242ac1c000c,16/6/2022,Inactivo,592
8c27e7fc-74f4-11ed-9ddf-0242ac1c000c,9/10/2022,Inactivo,437
8c27e8ec-74f4-11ed-9ddf-0242ac1c000c,10/11/2022,Activo,802
8c27e9b4-74f4-11ed-9ddf-0242ac1c000c,4/1/2022,Activo,407
8c27ea72-74f4-11ed-9ddf-0242ac1c000c,29/4/2022,Activo,818
8c27eb1c-74f4-11ed-9ddf-0242ac1c000c,17/10/2022,Activo,842
8c27ebc6-74f4-11ed-9ddf-0242ac1c000c,3/9/2022,Activo,614
8c27ec7a-74f4-11ed-9ddf-0242ac1c000c,25/5/2022,Inactivo,849
8c27ed24-74f4-11ed-9ddf-0242ac1c000c,3/6/2022,Inactivo,587
8c27edd8-74f4-11ed-9ddf-0242ac1c000c,8/9/2022,Inactivo,902
8c27ee82-74f4-11ed-9ddf-0242ac1c000c,12/1/2022,Inactivo,534
8c27ef36-74f4-11ed-9ddf-0242ac1c000c,16/4/2022,Activo,523
8c27efea-74f4-11ed-9ddf-0242ac1c000c,26/5/2022,Inactivo,718
8c27f09e-74f4-11ed-9ddf-0242ac1c000c,23/7/2022,Inactivo,880
8c27f148-74f4-11ed-9ddf-0242ac1c000c,21/4/2022,Inactivo,702
8c27f210-74f4-11ed-9ddf-0242ac1c000c,19/3/2022,Activo,733
8c27f38c-74f4-11ed-9ddf-0242ac1c000c,25/3/2022,Activo,736
8c27f45e-74f4-11ed-9ddf-0242ac1c000c,20/11/2022,Activo,800
8c27f512-74f4-11ed-9ddf-0242ac1c000c,19/11/2022,Inactivo,537
8c27f60c-74f4-11ed-9ddf-0242ac1c000c,22/4/2022,Activo,453
8c27f6c0-74f4-11ed-9ddf-0242ac1c000c,13/11/2022,Inactivo,403
8c27f774-74f4-11ed-9ddf-0242ac1c000c,28/5/2022,Activo,605
8c27f828-74f4-11ed-9ddf-0242ac1c000c,11/11/2022,Activo,943
8c27f8dc-74f4-11ed-9ddf-0242ac1c000c,4/11/2022,Inactivo,842
8c27f9c2-74f4-11ed-9ddf-0242ac1c000c,14/4/2022,Inactivo,469
8c27fa76-74f4-11ed-9ddf-0242ac1c000c,31/7/2022,Activo,610
8c27fb20-74f4-11ed-9ddf-0242ac1c000c,23/9/2022,Inactivo,850
8c27fbe8-74f4-11ed-9ddf-0242ac1c000c,27/6/2022,Activo,933
8c27fc9c-74f4-11ed-9ddf-0242ac1c000c,20/1/2022,Inactivo,709
8c27fd46-74f4-11ed-9ddf-0242ac1c000c,17/7/2022,Inactivo,687
8c27fdfa-74f4-11ed-9ddf-0242ac1c000c,13/6/2022,Activo,592
8c27feae-74f4-11ed-9ddf-0242ac1c000c,12/5/2022,Inactivo,594
8c27ff58-74f4-11ed-9ddf-0242ac1c000c,3/4/2022,Activo,572
8c27ffee-74f4-11ed-9ddf-0242ac1c000c,24/6/2022,Activo,510
8c28007a-74f4-11ed-9ddf-0242ac1c000c,21/7/2022,Activo,491
8c28012e-74f4-11ed-9ddf-0242ac1c000c,14/10/2022,Activo,629
8c280228-74f4-11ed-9ddf-0242ac1c000c,8/6/2022,Activo,451
8c2802e6-74f4-11ed-9ddf-0242ac1c000c,20/7/2022,Inactivo,487
8c28039a-74f4-11ed-9ddf-0242ac1c000c,29/3/2022,Activo,820
8c280458-74f4-11ed-9ddf-0242ac1c000c,21/6/2022,Activo,847
8c280516-74f4-11ed-9ddf-0242ac1c000c,23/2/2022,Activo,475
8c2805d4-74f4-11ed-9ddf-0242ac1c000c,7/1/2022,Activo,450
8c280688-74f4-11ed-9ddf-0242ac1c000c,22/5/2022,Activo,713
8c280764-74f4-11ed-9ddf-0242ac1c000c,29/9/2022,Inactivo,904
8c280890-74f4-11ed-9ddf-0242ac1c000c,20/7/2022,Inactivo,713
8c28099e-74f4-11ed-9ddf-0242ac1c000c,16/9/2022,Inactivo,404
8c280a5c-74f4-11ed-9ddf-0242ac1c000c,15/10/2022,Inactivo,875
8c280b1a-74f4-11ed-9ddf-0242ac1c000c,7/6/2022,Activo,483
8c280bce-74f4-11ed-9ddf-0242ac1c000c,3/7/2022,Activo,706
8c280c78-74f4-11ed-9ddf-0242ac1c000c,22/8/2022,Inactivo,575
8c280d2c-74f4-11ed-9ddf-0242ac1c000c,7/6/2022,Inactivo,826
8c280dea-74f4-11ed-9ddf-0242ac1c000c,16/1/2022,Inactivo,726
8c280e9e-74f4-11ed-9ddf-0242ac1c000c,11/11/2022,Activo,556
8c280f98-74f4-11ed-9ddf-0242ac1c000c,15/9/2022,Inactivo,703
8c28104c-74f4-11ed-9ddf-0242ac1c000c,2/9/2022,Inactivo,446
8c281100-74f4-11ed-9ddf-0242ac1c000c,1/6/2022,Inactivo,716
8c2811be-74f4-11ed-9ddf-0242ac1c000c,23/9/2022,Activo,474
8c281272-74f4-11ed-9ddf-0242ac1c000c,20/3/2022,Activo,964
8c281326-74f4-11ed-9ddf-0242ac1c000c,28/11/2022,Inactivo,889
8c2813da-74f4-11ed-9ddf-0242ac1c000c,22/7/2022,Inactivo,960
8c281484-74f4-11ed-9ddf-0242ac1c000c,1/5/2022,Activo,444
8c281538-74f4-11ed-9ddf-0242ac1c000c,24/8/2022,Inactivo,496
8c2815ec-74f4-11ed-9ddf-0242ac1c000c,19/10/2022,Activo,739
8c2816aa-74f4-11ed-9ddf-0242ac1c000c,5/3/2022,Activo,433
8c281768-74f4-11ed-9ddf-0242ac1c000c,28/7/2022,Inactivo,798
8c281826-74f4-11ed-9ddf-0242ac1c000c,1/2/2022,Activo,877
8c2818d0-74f4-11ed-9ddf-0242ac1c000c,14/7/2022,Activo,831
8c2830cc-74f4-11ed-9ddf-0242ac1c000c,2/3/2022,Inactivo,605
8c283414-74f4-11ed-9ddf-0242ac1c000c,30/1/2022,Inactivo,558
8c2834fa-74f4-11ed-9ddf-0242ac1c000c,16/1/2022,Inactivo,826
8c2835b8-74f4-11ed-9ddf-0242ac1c000c,19/2/2022,Inactivo,902
8c283676-74f4-11ed-9ddf-0242ac1c000c,11/9/2022,Inactivo,517
8c28372a-74f4-11ed-9ddf-0242ac1c000c,31/3/2022,Activo,612
8c2837de-74f4-11ed-9ddf-0242ac1c000c,29/7/2022,Activo,866
8c2838a6-74f4-11ed-9ddf-0242ac1c000c,19/4/2022,Inactivo,742
8c28395a-74f4-11ed-9ddf-0242ac1c000c,15/9/2022,Inactivo,910
8c283a0e-74f4-11ed-9ddf-0242ac1c000c,8/9/2022,Inactivo,759
8c283acc-74f4-11ed-9ddf-0242ac1c000c,7/8/2022,Activo,579
8c283b80-74f4-11ed-9ddf-0242ac1c000c,10/11/2022,Activo,940
8c283c34-74f4-11ed-9ddf-0242ac1c000c,30/5/2022,Activo,582
8c283ce8-74f4-11ed-9ddf-0242ac1c000c,30/9/2022,Activo,565
8c283d9c-74f4-11ed-9ddf-0242ac1c000c,24/6/2022,Inactivo,419
8c283e46-74f4-11ed-9ddf-0242ac1c000c,18/7/2022,Inactivo,960
8c283efa-74f4-11ed-9ddf-0242ac1c000c,20/5/2022,Inactivo,1000
8c283fa4-74f4-11ed-9ddf-0242ac1c000c,6/8/2022,Activo,874
8c28404e-74f4-11ed-9ddf-0242ac1c000c,29/8/2022,Inactivo,888
8c28417a-74f4-11ed-9ddf-0242ac1c000c,19/2/2022,Activo,929
8c28422e-74f4-11ed-9ddf-0242ac1c000c,25/3/2022,Activo,550
8c2842ec-74f4-11ed-9ddf-0242ac1c000c,6/8/2022,Activo,549
8c2843a0-74f4-11ed-9ddf-0242ac1c000c,24/1/2022,Inactivo,515
8c284454-74f4-11ed-9ddf-0242ac1c000c,24/9/2022,Activo,907
8c284508-74f4-11ed-9ddf-0242ac1c000c,27/1/2022,Inactivo,591
8c2845bc-74f4-11ed-9ddf-0242ac1c000c,22/2/2022,Activo,438
8c284670-74f4-11ed-9ddf-0242ac1c000c,20/7/2022,Inactivo,928
8c28471a-74f4-11ed-9ddf-0242ac1c000c,3/7/2022,Activo,775
8c2847ce-74f4-11ed-9ddf-0242ac1c000c,23/6/2022,Activo,472
8c284882-74f4-11ed-9ddf-0242ac1c000c,24/9/2022,Activo,689
8c284936-74f4-11ed-9ddf-0242ac1c000c,28/11/2022,Activo,638
8c2849e0-74f4-11ed-9ddf-0242ac1c000c,26/1/2022,Inactivo,954
8c284a94-74f4-11ed-9ddf-0242ac1c000c,2/6/2022,Activo,451
8c284b48-74f4-11ed-9ddf-0242ac1c000c,28/8/2022,Activo,632
8c284bf2-74f4-11ed-9ddf-0242ac1c000c,21/6/2022,Activo,547
8c284ca6-74f4-11ed-9ddf-0242ac1c000c,9/6/2022,Inactivo,800
8c284d50-74f4-11ed-9ddf-0242ac1c000c,15/6/2022,Inactivo,865
8c284e04-74f4-11ed-9ddf-0242ac1c000c,7/9/2022,Inactivo,868
8c284ec2-74f4-11ed-9ddf-0242ac1c000c,16/9/2022,Inactivo,791
8c284f76-74f4-11ed-9ddf-0242ac1c000c,28/3/2022,Activo,401
8c28502a-74f4-11ed-9ddf-0242ac1c000c,28/8/2022,Inactivo,858
8c28511a-74f4-11ed-9ddf-0242ac1c000c,11/4/2022,Inactivo,503
8c2851ce-74f4-11ed-9ddf-0242ac1c000c,8/5/2022,Activo,859
8c285282-74f4-11ed-9ddf-0242ac1c000c,1/2/2022,Activo,495
8c28532c-74f4-11ed-9ddf-0242ac1c000c,23/1/2022,Inactivo,488
8c2853e0-74f4-11ed-9ddf-0242ac1c000c,23/9/2022,Activo,798
8c28548a-74f4-11ed-9ddf-0242ac1c000c,1/4/2022,Activo,815
8c28553e-74f4-11ed-9ddf-0242ac1c000c,27/1/2022,Inactivo,574
8c2855e8-74f4-11ed-9ddf-0242ac1c000c,31/8/2022,Activo,967
8c285700-74f4-11ed-9ddf-0242ac1c000c,19/8/2022,Activo,987
8c2857b4-74f4-11ed-9ddf-0242ac1c000c,26/4/2022,Activo,810
8c285868-74f4-11ed-9ddf-0242ac1c000c,12/5/2022,Activo,899
8c28591c-74f4-11ed-9ddf-0242ac1c000c,14/3/2022,Inactivo,793
8c2859da-74f4-11ed-9ddf-0242ac1c000c,21/9/2022,Activo,725
8c285a84-74f4-11ed-9ddf-0242ac1c000c,11/8/2022,Inactivo,531
8c285b42-74f4-11ed-9ddf-0242ac1c000c,19/6/2022,Activo,548
8c285c00-74f4-11ed-9ddf-0242ac1c000c,4/10/2022,Activo,842
8c285cb4-74f4-11ed-9ddf-0242ac1c000c,18/7/2022,Inactivo,509
8c285d5e-74f4-11ed-9ddf-0242ac1c000c,1/9/2022,Activo,529
8c285e08-74f4-11ed-9ddf-0242ac1c000c,20/3/2022,Inactivo,921
8c285eda-74f4-11ed-9ddf-0242ac1c000c,9/3/2022,Activo,788
8c285f84-74f4-11ed-9ddf-0242ac1c000c,17/1/2022,Activo,456
8c28602e-74f4-11ed-9ddf-0242ac1c000c,10/4/2022,Inactivo,561
8c2860ce-74f4-11ed-9ddf-0242ac1c000c,15/5/2022,Activo,895
8c286164-74f4-11ed-9ddf-0242ac1c000c,26/3/2022,Activo,466
8c286204-74f4-11ed-9ddf-0242ac1c000c,7/11/2022,Inactivo,827
8c2862ae-74f4-11ed-9ddf-0242ac1c000c,21/2/2022,Inactivo,489
8c286358-74f4-11ed-9ddf-0242ac1c000c,22/6/2022,Inactivo,735
8c286402-74f4-11ed-9ddf-0242ac1c000c,26/4/2022,Inactivo,657
8c2864b6-74f4-11ed-9ddf-0242ac1c000c,13/2/2022,Inactivo,902
8c28656a-74f4-11ed-9ddf-0242ac1c000c,20/11/2022,Inactivo,851
8c28661e-74f4-11ed-9ddf-0242ac1c000c,19/6/2022,Inactivo,467
8c2866d2-74f4-11ed-9ddf-0242ac1c000c,2/3/2022,Inactivo,661
8c286786-74f4-11ed-9ddf-0242ac1c000c,28/3/2022,Inactivo,607
8c28690c-74f4-11ed-9ddf-0242ac1c000c,5/5/2022,Inactivo,924
8c2869b6-74f4-11ed-9ddf-0242ac1c000c,19/1/2022,Activo,933
8c286a6a-74f4-11ed-9ddf-0242ac1c000c,18/2/2022,Activo,588
8c286b1e-74f4-11ed-9ddf-0242ac1c000c,9/6/2022,Activo,810
8c286bc8-74f4-11ed-9ddf-0242ac1c000c,29/1/2022,Activo,630
8c286c7c-74f4-11ed-9ddf-0242ac1c000c,11/6/2022,Inactivo,817
8c286d26-74f4-11ed-9ddf-0242ac1c000c,15/11/2022,Activo,578
8c286e16-74f4-11ed-9ddf-0242ac1c000c,3/2/2022,Activo,825
8c286ef2-74f4-11ed-9ddf-0242ac1c000c,20/7/2022,Activo,470
8c286fa6-74f4-11ed-9ddf-0242ac1c000c,18/10/2022,Activo,470
8c28705a-74f4-11ed-9ddf-0242ac1c000c,4/7/2022,Inactivo,657
8c287118-74f4-11ed-9ddf-0242ac1c000c,8/5/2022,Inactivo,952
8c2871cc-74f4-11ed-9ddf-0242ac1c000c,13/6/2022,Activo,965
8c287280-74f4-11ed-9ddf-0242ac1c000c,7/9/2022,Activo,724
8c287334-74f4-11ed-9ddf-0242ac1c000c,4/6/2022,Inactivo,856
8c2873de-74f4-11ed-9ddf-0242ac1c000c,29/5/2022,Inactivo,694
8c287492-74f4-11ed-9ddf-0242ac1c000c,23/9/2022,Inactivo,584
8c287546-74f4-11ed-9ddf-0242ac1c000c,19/4/2022,Inactivo,810
8c287fc8-74f4-11ed-9ddf-0242ac1c000c,21/4/2022,Activo,822
8c28820c-74f4-11ed-9ddf-0242ac1c000c,10/6/2022,Activo,787
8c2882de-74f4-11ed-9ddf-0242ac1c000c,25/1/2022,Inactivo,720
8c288392-74f4-11ed-9ddf-0242ac1c000c,22/3/2022,Activo,641
8c288450-74f4-11ed-9ddf-0242ac1c000c,22/9/2022,Inactivo,429
8c288504-74f4-11ed-9ddf-0242ac1c000c,18/10/2022,Activo,552
8c2885b8-74f4-11ed-9ddf-0242ac1c000c,11/6/2022,Inactivo,535
8c28866c-74f4-11ed-9ddf-0242ac1c000c,6/5/2022,Inactivo,794
8c288720-74f4-11ed-9ddf-0242ac1c000c,15/4/2022,Inactivo,540
8c2887d4-74f4-11ed-9ddf-0242ac1c000c,19/5/2022,Inactivo,683
8c28887e-74f4-11ed-9ddf-0242ac1c000c,9/10/2022,Activo,849
8c28893c-74f4-11ed-9ddf-0242ac1c000c,23/10/2022,Activo,653
8c288a18-74f4-11ed-9ddf-0242ac1c000c,8/1/2022,Activo,648
8c288acc-74f4-11ed-9ddf-0242ac1c000c,18/10/2022,Inactivo,623
8c288b80-74f4-11ed-9ddf-0242ac1c000c,29/4/2022,Inactivo,926
8c288c3e-74f4-11ed-9ddf-0242ac1c000c,23/1/2022,Activo,784
8c288cf2-74f4-11ed-9ddf-0242ac1c000c,9/7/2022,Activo,964
8c288d9c-74f4-11ed-9ddf-0242ac1c000c,23/9/2022,Inactivo,621
8c288e50-74f4-11ed-9ddf-0242ac1c000c,12/1/2022,Inactivo,858
8c288ff4-74f4-11ed-9ddf-0242ac1c000c,14/5/2022,Activo,549
8c2890bc-74f4-11ed-9ddf-0242ac1c000c,15/6/2022,Inactivo,834
8c28917a-74f4-11ed-9ddf-0242ac1c000c,10/11/2022,Inactivo,462
8c289224-74f4-11ed-9ddf-0242ac1c000c,10/3/2022,Inactivo,595
8c2892d8-74f4-11ed-9ddf-0242ac1c000c,3/8/2022,Inactivo,418
8c28938c-74f4-11ed-9ddf-0242ac1c000c,17/4/2022,Activo,833
8c289440-74f4-11ed-9ddf-0242ac1c000c,27/5/2022,Inactivo,566
8c2894ea-74f4-11ed-9ddf-0242ac1c000c,3/9/2022,Activo,411
8c28959e-74f4-11ed-9ddf-0242ac1c000c,28/8/2022,Inactivo,846
8c289666-74f4-11ed-9ddf-0242ac1c000c,21/5/2022,Inactivo,423
8c28971a-74f4-11ed-9ddf-0242ac1c000c,10/10/2022,Inactivo,840
8c2897ce-74f4-11ed-9ddf-0242ac1c000c,23/5/2022,Inactivo,653
8c289882-74f4-11ed-9ddf-0242ac1c000c,28/5/2022,Inactivo,833
8c289940-74f4-11ed-9ddf-0242ac1c000c,20/10/2022,Inactivo,842
8c2899f4-74f4-11ed-9ddf-0242ac1c000c,8/3/2022,Activo,495
8c289aa8-74f4-11ed-9ddf-0242ac1c000c,7/11/2022,Activo,996
8c289b5c-74f4-11ed-9ddf-0242ac1c000c,4/11/2022,Inactivo,963
8c289c10-74f4-11ed-9ddf-0242ac1c000c,9/3/2022,Activo,778
8c289cc4-74f4-11ed-9ddf-0242ac1c000c,2/10/2022,Activo,944
8c289d6e-74f4-11ed-9ddf-0242ac1c000c,31/1/2022,Activo,804
8c289e22-74f4-11ed-9ddf-0242ac1c000c,30/7/2022,Inactivo,903
8c289ed6-74f4-11ed-9ddf-0242ac1c000c,15/7/2022,Activo,974
8c289f94-74f4-11ed-9ddf-0242ac1c000c,8/7/2022,Activo,467
8c28a048-74f4-11ed-9ddf-0242ac1c000c,20/8/2022,Inactivo,643
8c28a0fc-74f4-11ed-9ddf-0242ac1c000c,28/10/2022,Inactivo,897
8c28a1b0-74f4-11ed-9ddf-0242ac1c000c,18/6/2022,Activo,418
8c28a264-74f4-11ed-9ddf-0242ac1c000c,17/7/2022,Inactivo,471
8c28a318-74f4-11ed-9ddf-0242ac1c000c,23/10/2022,Inactivo,575
8c28a3c2-74f4-11ed-9ddf-0242ac1c000c,3/9/2022,Activo,486
8c28a4bc-74f4-11ed-9ddf-0242ac1c000c,7/10/2022,Activo,555
8c28a58e-74f4-11ed-9ddf-0242ac1c000c,16/6/2022,Activo,465
8c28a656-74f4-11ed-9ddf-0242ac1c000c,25/10/2022,Inactivo,440
8c28a70a-74f4-11ed-9ddf-0242ac1c000c,26/1/2022,Inactivo,901
8c28a7f0-74f4-11ed-9ddf-0242ac1c000c,14/2/2022,Activo,878
8c28a8ae-74f4-11ed-9ddf-0242ac1c000c,20/7/2022,Inactivo,622
8c28a96c-74f4-11ed-9ddf-0242ac1c000c,13/4/2022,Activo,464
8c28aa20-74f4-11ed-9ddf-0242ac1c000c,22/4/2022,Inactivo,758
