VarIdentificadorCarrerasSedes,VarIdentificadorInstitucionEducativa,VarIdentificadorCarreras,VarIdentificadorSedes,VarIdentificadorParroquia,VarIdentificadorCanton,VarIdentificadorProvincia
5ed8a63c-74f5-11ed-8600-0242ac1c000c,4a0f42de-74f4-11ed-be5f-0242ac1c000c,30f7f002-74f4-11ed-9ec6-0242ac1c000c,19047c3a-74f5-11ed-b0b8-0242ac1c000c,359d340c-74f7-11ed-a487-0242ac1c000c,8c052854-74f7-11ed-884d-0242ac1c000c,5d69fde4-74f7-11ed-8d69-0242ac1c000c
5ed8a6dc-74f5-11ed-8600-0242ac1c000c,4a0f434c-74f4-11ed-be5f-0242ac1c000c,30f7f124-74f4-11ed-9ec6-0242ac1c000c,19047d20-74f5-11ed-b0b8-0242ac1c000c,359d34a2-74f7-11ed-a487-0242ac1c000c,8c0528b8-74f7-11ed-884d-0242ac1c000c,5d69eeee-74f7-11ed-8d69-0242ac1c000c
5ed8a790-74f5-11ed-8600-0242ac1c000c,4a0f43c4-74f4-11ed-be5f-0242ac1c000c,30f7f1e2-74f4-11ed-9ec6-0242ac1c000c,19047ea6-74f5-11ed-b0b8-0242ac1c000c,359d3542-74f7-11ed-a487-0242ac1c000c,8c052926-74f7-11ed-884d-0242ac1c000c,5d69f132-74f7-11ed-8d69-0242ac1c000c
5ed8a844-74f5-11ed-8600-0242ac1c000c,4a0f4432-74f4-11ed-be5f-0242ac1c000c,30f7f39a-74f4-11ed-9ec6-0242ac1c000c,19047fa0-74f5-11ed-b0b8-0242ac1c000c,359d35ce-74f7-11ed-a487-0242ac1c000c,8c052980-74f7-11ed-884d-0242ac1c000c,5d69f1f0-74f7-11ed-8d69-0242ac1c000c
5ed8a8da-74f5-11ed-8600-0242ac1c000c,4a0f44aa-74f4-11ed-be5f-0242ac1c000c,30f7f458-74f4-11ed-9ec6-0242ac1c000c,190480f4-74f5-11ed-b0b8-0242ac1c000c,359d365a-74f7-11ed-a487-0242ac1c000c,8c0529ee-74f7-11ed-884d-0242ac1c000c,5d69f29a-74f7-11ed-8d69-0242ac1c000c
5ed8a97a-74f5-11ed-8600-0242ac1c000c,4a0f4518-74f4-11ed-be5f-0242ac1c000c,30f7f50c-74f4-11ed-9ec6-0242ac1c000c,1904822a-74f5-11ed-b0b8-0242ac1c000c,359d36f0-74f7-11ed-a487-0242ac1c000c,8c052a48-74f7-11ed-884d-0242ac1c000c,5d69f330-74f7-11ed-8d69-0242ac1c000c
5ed8aa10-74f5-11ed-8600-0242ac1c000c,4a0f4586-74f4-11ed-be5f-0242ac1c000c,30f7f5c0-74f4-11ed-9ec6-0242ac1c000c,1904832e-74f5-11ed-b0b8-0242ac1c000c,359d3786-74f7-11ed-a487-0242ac1c000c,8c052aac-74f7-11ed-884d-0242ac1c000c,5d69f3c6-74f7-11ed-8d69-0242ac1c000c
5ed8aaa6-74f5-11ed-8600-0242ac1c000c,4a0f45fe-74f4-11ed-be5f-0242ac1c000c,30f7f70a-74f4-11ed-9ec6-0242ac1c000c,1904843c-74f5-11ed-b0b8-0242ac1c000c,359d381c-74f7-11ed-a487-0242ac1c000c,8c052b10-74f7-11ed-884d-0242ac1c000c,5d69f452-74f7-11ed-8d69-0242ac1c000c
5ed8ab3c-74f5-11ed-8600-0242ac1c000c,4a0f4662-74f4-11ed-be5f-0242ac1c000c,30f7f7b4-74f4-11ed-9ec6-0242ac1c000c,1904852c-74f5-11ed-b0b8-0242ac1c000c,359d38b2-74f7-11ed-a487-0242ac1c000c,8c052b9c-74f7-11ed-884d-0242ac1c000c,5d69f4f2-74f7-11ed-8d69-0242ac1c000c
5ed8abd2-74f5-11ed-8600-0242ac1c000c,4a0f46d0-74f4-11ed-be5f-0242ac1c000c,30f7f85e-74f4-11ed-9ec6-0242ac1c000c,19048612-74f5-11ed-b0b8-0242ac1c000c,359d397a-74f7-11ed-a487-0242ac1c000c,8c052c00-74f7-11ed-884d-0242ac1c000c,5d69f57e-74f7-11ed-8d69-0242ac1c000c
5ed8ac72-74f5-11ed-8600-0242ac1c000c,4a0f473e-74f4-11ed-be5f-0242ac1c000c,30f7f8fe-74f4-11ed-9ec6-0242ac1c000c,190486f8-74f5-11ed-b0b8-0242ac1c000c,359d3a10-74f7-11ed-a487-0242ac1c000c,8c052c5a-74f7-11ed-884d-0242ac1c000c,5d69f60a-74f7-11ed-8d69-0242ac1c000c
5ed8ad08-74f5-11ed-8600-0242ac1c000c,4a0f47a2-74f4-11ed-be5f-0242ac1c000c,30f7fa34-74f4-11ed-9ec6-0242ac1c000c,190487de-74f5-11ed-b0b8-0242ac1c000c,359d3b0a-74f7-11ed-a487-0242ac1c000c,8c052cbe-74f7-11ed-884d-0242ac1c000c,5d69f68c-74f7-11ed-8d69-0242ac1c000c
5ed8ada8-74f5-11ed-8600-0242ac1c000c,4a0f482e-74f4-11ed-be5f-0242ac1c000c,30f7fade-74f4-11ed-9ec6-0242ac1c000c,190488ce-74f5-11ed-b0b8-0242ac1c000c,359d3baa-74f7-11ed-a487-0242ac1c000c,8c052d18-74f7-11ed-884d-0242ac1c000c,5d69f718-74f7-11ed-8d69-0242ac1c000c
5ed8ae48-74f5-11ed-8600-0242ac1c000c,4a0f48ba-74f4-11ed-be5f-0242ac1c000c,30f7fb88-74f4-11ed-9ec6-0242ac1c000c,190489b4-74f5-11ed-b0b8-0242ac1c000c,359d3c40-74f7-11ed-a487-0242ac1c000c,8c052d7c-74f7-11ed-884d-0242ac1c000c,5d69f7a4-74f7-11ed-8d69-0242ac1c000c
5ed8aee8-74f5-11ed-8600-0242ac1c000c,4a0f4946-74f4-11ed-be5f-0242ac1c000c,30f7fc28-74f4-11ed-9ec6-0242ac1c000c,19048aae-74f5-11ed-b0b8-0242ac1c000c,359d3cd6-74f7-11ed-a487-0242ac1c000c,8c052de0-74f7-11ed-884d-0242ac1c000c,5d69f826-74f7-11ed-8d69-0242ac1c000c
5ed8af88-74f5-11ed-8600-0242ac1c000c,4a0f49c8-74f4-11ed-be5f-0242ac1c000c,30f7fd5e-74f4-11ed-9ec6-0242ac1c000c,19048bb2-74f5-11ed-b0b8-0242ac1c000c,359d3d6c-74f7-11ed-a487-0242ac1c000c,8c052e3a-74f7-11ed-884d-0242ac1c000c,5d69f8a8-74f7-11ed-8d69-0242ac1c000c
5ed8b032-74f5-11ed-8600-0242ac1c000c,4a0f4a54-74f4-11ed-be5f-0242ac1c000c,30f7fdfe-74f4-11ed-9ec6-0242ac1c000c,19048cca-74f5-11ed-b0b8-0242ac1c000c,359d3e02-74f7-11ed-a487-0242ac1c000c,8c052e9e-74f7-11ed-884d-0242ac1c000c,5d69f92a-74f7-11ed-8d69-0242ac1c000c
5ed8b0d2-74f5-11ed-8600-0242ac1c000c,4a0f4ae0-74f4-11ed-be5f-0242ac1c000c,30f7fe9e-74f4-11ed-9ec6-0242ac1c000c,19048dc4-74f5-11ed-b0b8-0242ac1c000c,359d3e98-74f7-11ed-a487-0242ac1c000c,8c052ef8-74f7-11ed-884d-0242ac1c000c,5d69f9ac-74f7-11ed-8d69-0242ac1c000c
5ed8b186-74f5-11ed-8600-0242ac1c000c,4a0f4c0c-74f4-11ed-be5f-0242ac1c000c,30f7fffc-74f4-11ed-9ec6-0242ac1c000c,19048ed2-74f5-11ed-b0b8-0242ac1c000c,359d3fe2-74f7-11ed-a487-0242ac1c000c,8c052f5c-74f7-11ed-884d-0242ac1c000c,5d69fa42-74f7-11ed-8d69-0242ac1c000c
5ed8b230-74f5-11ed-8600-0242ac1c000c,4a0f4ca2-74f4-11ed-be5f-0242ac1c000c,30f800b0-74f4-11ed-9ec6-0242ac1c000c,19048fcc-74f5-11ed-b0b8-0242ac1c000c,359d408c-74f7-11ed-a487-0242ac1c000c,8c052fc0-74f7-11ed-884d-0242ac1c000c,5d69face-74f7-11ed-8d69-0242ac1c000c
5ed8b2e4-74f5-11ed-8600-0242ac1c000c,4a0f4d10-74f4-11ed-be5f-0242ac1c000c,30f80146-74f4-11ed-9ec6-0242ac1c000c,190490c6-74f5-11ed-b0b8-0242ac1c000c,359d412c-74f7-11ed-a487-0242ac1c000c,8c053024-74f7-11ed-884d-0242ac1c000c,5d69fb5a-74f7-11ed-8d69-0242ac1c000c
5ed8b410-74f5-11ed-8600-0242ac1c000c,4a0f4d92-74f4-11ed-be5f-0242ac1c000c,30f801fa-74f4-11ed-9ec6-0242ac1c000c,190492b0-74f5-11ed-b0b8-0242ac1c000c,359d41cc-74f7-11ed-a487-0242ac1c000c,8c05307e-74f7-11ed-884d-0242ac1c000c,5d69fbe6-74f7-11ed-8d69-0242ac1c000c
5ed8b4c4-74f5-11ed-8600-0242ac1c000c,4a0f4e00-74f4-11ed-be5f-0242ac1c000c,30f803da-74f4-11ed-9ec6-0242ac1c000c,190493d2-74f5-11ed-b0b8-0242ac1c000c,359d426c-74f7-11ed-a487-0242ac1c000c,8c0530e2-74f7-11ed-884d-0242ac1c000c,5d69fc72-74f7-11ed-8d69-0242ac1c000c
5ed8b582-74f5-11ed-8600-0242ac1c000c,4a0f4e8c-74f4-11ed-be5f-0242ac1c000c,30f80484-74f4-11ed-9ec6-0242ac1c000c,190494c2-74f5-11ed-b0b8-0242ac1c000c,359d430c-74f7-11ed-a487-0242ac1c000c,8c05313c-74f7-11ed-884d-0242ac1c000c,5d69fcfe-74f7-11ed-8d69-0242ac1c000c
5ed8b62c-74f5-11ed-8600-0242ac1c000c,4a0f4f22-74f4-11ed-be5f-0242ac1c000c,30f8051a-74f4-11ed-9ec6-0242ac1c000c,190495b2-74f5-11ed-b0b8-0242ac1c000c,359d43ac-74f7-11ed-a487-0242ac1c000c,8c0531a0-74f7-11ed-884d-0242ac1c000c,5d69fde4-74f7-11ed-8d69-0242ac1c000c
5ed8b6d6-74f5-11ed-8600-0242ac1c000c,4a0f4fae-74f4-11ed-be5f-0242ac1c000c,30f805ba-74f4-11ed-9ec6-0242ac1c000c,19049698-74f5-11ed-b0b8-0242ac1c000c,359d444c-74f7-11ed-a487-0242ac1c000c,8c05322c-74f7-11ed-884d-0242ac1c000c,5d69eeee-74f7-11ed-8d69-0242ac1c000c
5ed8b780-74f5-11ed-8600-0242ac1c000c,4a0f503a-74f4-11ed-be5f-0242ac1c000c,30f806dc-74f4-11ed-9ec6-0242ac1c000c,1904977e-74f5-11ed-b0b8-0242ac1c000c,359d4528-74f7-11ed-a487-0242ac1c000c,8c0532a4-74f7-11ed-884d-0242ac1c000c,5d69f132-74f7-11ed-8d69-0242ac1c000c
5ed8b834-74f5-11ed-8600-0242ac1c000c,4a0f50c6-74f4-11ed-be5f-0242ac1c000c,30f80786-74f4-11ed-9ec6-0242ac1c000c,1904986e-74f5-11ed-b0b8-0242ac1c000c,359d45d2-74f7-11ed-a487-0242ac1c000c,8c0532fe-74f7-11ed-884d-0242ac1c000c,5d69f1f0-74f7-11ed-8d69-0242ac1c000c
5ed8b8d4-74f5-11ed-8600-0242ac1c000c,4a0f5152-74f4-11ed-be5f-0242ac1c000c,30f80830-74f4-11ed-9ec6-0242ac1c000c,19049954-74f5-11ed-b0b8-0242ac1c000c,359d4672-74f7-11ed-a487-0242ac1c000c,8c05336c-74f7-11ed-884d-0242ac1c000c,5d69f29a-74f7-11ed-8d69-0242ac1c000c
5ed8b97e-74f5-11ed-8600-0242ac1c000c,4a0f51e8-74f4-11ed-be5f-0242ac1c000c,30f808d0-74f4-11ed-9ec6-0242ac1c000c,19049a44-74f5-11ed-b0b8-0242ac1c000c,359d4712-74f7-11ed-a487-0242ac1c000c,8c0533d0-74f7-11ed-884d-0242ac1c000c,5d69f330-74f7-11ed-8d69-0242ac1c000c
5ed8ba32-74f5-11ed-8600-0242ac1c000c,4a0f5274-74f4-11ed-be5f-0242ac1c000c,30f80a2e-74f4-11ed-9ec6-0242ac1c000c,19049b20-74f5-11ed-b0b8-0242ac1c000c,359d47b2-74f7-11ed-a487-0242ac1c000c,8c053434-74f7-11ed-884d-0242ac1c000c,5d69f3c6-74f7-11ed-8d69-0242ac1c000c
5ed8bae6-74f5-11ed-8600-0242ac1c000c,4a0f530a-74f4-11ed-be5f-0242ac1c000c,30f80ad8-74f4-11ed-9ec6-0242ac1c000c,19049c24-74f5-11ed-b0b8-0242ac1c000c,359d483e-74f7-11ed-a487-0242ac1c000c,8c053498-74f7-11ed-884d-0242ac1c000c,5d69f452-74f7-11ed-8d69-0242ac1c000c
5ed8bb90-74f5-11ed-8600-0242ac1c000c,4a0f5396-74f4-11ed-be5f-0242ac1c000c,30f80b78-74f4-11ed-9ec6-0242ac1c000c,19049d1e-74f5-11ed-b0b8-0242ac1c000c,359d48d4-74f7-11ed-a487-0242ac1c000c,8c0534fc-74f7-11ed-884d-0242ac1c000c,5d69f4f2-74f7-11ed-8d69-0242ac1c000c
5ed8bc3a-74f5-11ed-8600-0242ac1c000c,4a0f5422-74f4-11ed-be5f-0242ac1c000c,30f80c18-74f4-11ed-9ec6-0242ac1c000c,19049e36-74f5-11ed-b0b8-0242ac1c000c,359d4960-74f7-11ed-a487-0242ac1c000c,8c053556-74f7-11ed-884d-0242ac1c000c,5d69f57e-74f7-11ed-8d69-0242ac1c000c
5ed8bcee-74f5-11ed-8600-0242ac1c000c,4a0f54b8-74f4-11ed-be5f-0242ac1c000c,30f80d3a-74f4-11ed-9ec6-0242ac1c000c,19049f3a-74f5-11ed-b0b8-0242ac1c000c,359d49f6-74f7-11ed-a487-0242ac1c000c,8c0535ba-74f7-11ed-884d-0242ac1c000c,5d69f60a-74f7-11ed-8d69-0242ac1c000c
5ed8bda2-74f5-11ed-8600-0242ac1c000c,4a0f553a-74f4-11ed-be5f-0242ac1c000c,30f80de4-74f4-11ed-9ec6-0242ac1c000c,1904a048-74f5-11ed-b0b8-0242ac1c000c,359d4a82-74f7-11ed-a487-0242ac1c000c,8c05361e-74f7-11ed-884d-0242ac1c000c,5d69f68c-74f7-11ed-8d69-0242ac1c000c
5ed8be60-74f5-11ed-8600-0242ac1c000c,4a0f56fc-74f4-11ed-be5f-0242ac1c000c,30f80e8e-74f4-11ed-9ec6-0242ac1c000c,1904a1ba-74f5-11ed-b0b8-0242ac1c000c,359d4b2c-74f7-11ed-a487-0242ac1c000c,8c053682-74f7-11ed-884d-0242ac1c000c,5d69f718-74f7-11ed-8d69-0242ac1c000c
5ed8ccfc-74f5-11ed-8600-0242ac1c000c,4a0f57e2-74f4-11ed-be5f-0242ac1c000c,30f80f24-74f4-11ed-9ec6-0242ac1c000c,1904a2be-74f5-11ed-b0b8-0242ac1c000c,359d4bc2-74f7-11ed-a487-0242ac1c000c,8c0536f0-74f7-11ed-884d-0242ac1c000c,5d69f7a4-74f7-11ed-8d69-0242ac1c000c
5ed8cf90-74f5-11ed-8600-0242ac1c000c,4a0f5882-74f4-11ed-be5f-0242ac1c000c,30f80fc4-74f4-11ed-9ec6-0242ac1c000c,1904a426-74f5-11ed-b0b8-0242ac1c000c,359d4c62-74f7-11ed-a487-0242ac1c000c,8c053754-74f7-11ed-884d-0242ac1c000c,5d69f826-74f7-11ed-8d69-0242ac1c000c
5ed8d08a-74f5-11ed-8600-0242ac1c000c,4a0f590e-74f4-11ed-be5f-0242ac1c000c,30f81154-74f4-11ed-9ec6-0242ac1c000c,1904a5f2-74f5-11ed-b0b8-0242ac1c000c,359d4d20-74f7-11ed-a487-0242ac1c000c,8c0537b8-74f7-11ed-884d-0242ac1c000c,5d69f8a8-74f7-11ed-8d69-0242ac1c000c
5ed8d148-74f5-11ed-8600-0242ac1c000c,4a0f5990-74f4-11ed-be5f-0242ac1c000c,30f811f4-74f4-11ed-9ec6-0242ac1c000c,1904a700-74f5-11ed-b0b8-0242ac1c000c,359d4db6-74f7-11ed-a487-0242ac1c000c,8c05381c-74f7-11ed-884d-0242ac1c000c,5d69f92a-74f7-11ed-8d69-0242ac1c000c
5ed8d206-74f5-11ed-8600-0242ac1c000c,4a0f59fe-74f4-11ed-be5f-0242ac1c000c,30f81294-74f4-11ed-9ec6-0242ac1c000c,1904a804-74f5-11ed-b0b8-0242ac1c000c,359d4e42-74f7-11ed-a487-0242ac1c000c,8c053880-74f7-11ed-884d-0242ac1c000c,5d69f9ac-74f7-11ed-8d69-0242ac1c000c
5ed8d2ba-74f5-11ed-8600-0242ac1c000c,4a0f5a76-74f4-11ed-be5f-0242ac1c000c,30f813b6-74f4-11ed-9ec6-0242ac1c000c,1904a912-74f5-11ed-b0b8-0242ac1c000c,359d5342-74f7-11ed-a487-0242ac1c000c,8c053902-74f7-11ed-884d-0242ac1c000c,5d69fa42-74f7-11ed-8d69-0242ac1c000c
5ed8d36e-74f5-11ed-8600-0242ac1c000c,4a0f5af8-74f4-11ed-be5f-0242ac1c000c,30f81456-74f4-11ed-9ec6-0242ac1c000c,1904aa16-74f5-11ed-b0b8-0242ac1c000c,359d54b4-74f7-11ed-a487-0242ac1c000c,8c05395c-74f7-11ed-884d-0242ac1c000c,5d69face-74f7-11ed-8d69-0242ac1c000c
5ed8d418-74f5-11ed-8600-0242ac1c000c,4a0f5b84-74f4-11ed-be5f-0242ac1c000c,30f814ec-74f4-11ed-9ec6-0242ac1c000c,1904ab10-74f5-11ed-b0b8-0242ac1c000c,359d5568-74f7-11ed-a487-0242ac1c000c,8c0539c0-74f7-11ed-884d-0242ac1c000c,5d69fb5a-74f7-11ed-8d69-0242ac1c000c
5ed8d4d6-74f5-11ed-8600-0242ac1c000c,4a0f5c10-74f4-11ed-be5f-0242ac1c000c,30f81596-74f4-11ed-9ec6-0242ac1c000c,1904ac0a-74f5-11ed-b0b8-0242ac1c000c,359d5612-74f7-11ed-a487-0242ac1c000c,8c053a24-74f7-11ed-884d-0242ac1c000c,5d69fbe6-74f7-11ed-8d69-0242ac1c000c
5ed8d58a-74f5-11ed-8600-0242ac1c000c,4a0f5ca6-74f4-11ed-be5f-0242ac1c000c,30f816b8-74f4-11ed-9ec6-0242ac1c000c,1904ad18-74f5-11ed-b0b8-0242ac1c000c,359d56a8-74f7-11ed-a487-0242ac1c000c,8c053a88-74f7-11ed-884d-0242ac1c000c,5d69fc72-74f7-11ed-8d69-0242ac1c000c
5ed8d634-74f5-11ed-8600-0242ac1c000c,4a0f5d32-74f4-11ed-be5f-0242ac1c000c,30f81762-74f4-11ed-9ec6-0242ac1c000c,1904ae30-74f5-11ed-b0b8-0242ac1c000c,359d573e-74f7-11ed-a487-0242ac1c000c,8c053ae2-74f7-11ed-884d-0242ac1c000c,5d69fcfe-74f7-11ed-8d69-0242ac1c000c
5ed8d6e8-74f5-11ed-8600-0242ac1c000c,4a0f5dc8-74f4-11ed-be5f-0242ac1c000c,30f81802-74f4-11ed-9ec6-0242ac1c000c,1904af34-74f5-11ed-b0b8-0242ac1c000c,359d57d4-74f7-11ed-a487-0242ac1c000c,8c053b46-74f7-11ed-884d-0242ac1c000c,5d69fde4-74f7-11ed-8d69-0242ac1c000c
5ed8e03e-74f5-11ed-8600-0242ac1c000c,4a0f5e4a-74f4-11ed-be5f-0242ac1c000c,30f818a2-74f4-11ed-9ec6-0242ac1c000c,1904b024-74f5-11ed-b0b8-0242ac1c000c,359d586a-74f7-11ed-a487-0242ac1c000c,8c053c40-74f7-11ed-884d-0242ac1c000c,5d69eeee-74f7-11ed-8d69-0242ac1c000c
5ed8e142-74f5-11ed-8600-0242ac1c000c,4a0f5ed6-74f4-11ed-be5f-0242ac1c000c,30f81abe-74f4-11ed-9ec6-0242ac1c000c,1904b100-74f5-11ed-b0b8-0242ac1c000c,359d5900-74f7-11ed-a487-0242ac1c000c,8c053ce0-74f7-11ed-884d-0242ac1c000c,5d69f132-74f7-11ed-8d69-0242ac1c000c
5ed8e20a-74f5-11ed-8600-0242ac1c000c,4a0f5fd0-74f4-11ed-be5f-0242ac1c000c,30f81b7c-74f4-11ed-9ec6-0242ac1c000c,1904b1f0-74f5-11ed-b0b8-0242ac1c000c,359d59a0-74f7-11ed-a487-0242ac1c000c,8c053d4e-74f7-11ed-884d-0242ac1c000c,5d69f1f0-74f7-11ed-8d69-0242ac1c000c
5ed8e2b4-74f5-11ed-8600-0242ac1c000c,4a0f6066-74f4-11ed-be5f-0242ac1c000c,30f81c1c-74f4-11ed-9ec6-0242ac1c000c,1904b2e0-74f5-11ed-b0b8-0242ac1c000c,359d5a40-74f7-11ed-a487-0242ac1c000c,8c053db2-74f7-11ed-884d-0242ac1c000c,5d69f29a-74f7-11ed-8d69-0242ac1c000c
5ed8e372-74f5-11ed-8600-0242ac1c000c,4a0f60e8-74f4-11ed-be5f-0242ac1c000c,30f81cbc-74f4-11ed-9ec6-0242ac1c000c,1904b3c6-74f5-11ed-b0b8-0242ac1c000c,359d5ad6-74f7-11ed-a487-0242ac1c000c,8c053e0c-74f7-11ed-884d-0242ac1c000c,5d69f330-74f7-11ed-8d69-0242ac1c000c
5ed8e408-74f5-11ed-8600-0242ac1c000c,4a0f6160-74f4-11ed-be5f-0242ac1c000c,30f81df2-74f4-11ed-9ec6-0242ac1c000c,1904b4b6-74f5-11ed-b0b8-0242ac1c000c,359d5b6c-74f7-11ed-a487-0242ac1c000c,8c053e70-74f7-11ed-884d-0242ac1c000c,5d69f3c6-74f7-11ed-8d69-0242ac1c000c
5ed8e4a8-74f5-11ed-8600-0242ac1c000c,4a0f61ce-74f4-11ed-be5f-0242ac1c000c,30f81ea6-74f4-11ed-9ec6-0242ac1c000c,1904b600-74f5-11ed-b0b8-0242ac1c000c,359d5c02-74f7-11ed-a487-0242ac1c000c,8c053eca-74f7-11ed-884d-0242ac1c000c,5d69f452-74f7-11ed-8d69-0242ac1c000c
5ed8e55c-74f5-11ed-8600-0242ac1c000c,4a0f6246-74f4-11ed-be5f-0242ac1c000c,30f81faa-74f4-11ed-9ec6-0242ac1c000c,1904b6fa-74f5-11ed-b0b8-0242ac1c000c,359d5ca2-74f7-11ed-a487-0242ac1c000c,8c053f2e-74f7-11ed-884d-0242ac1c000c,5d69f4f2-74f7-11ed-8d69-0242ac1c000c
5ed8e714-74f5-11ed-8600-0242ac1c000c,4a0f62d2-74f4-11ed-be5f-0242ac1c000c,30f8204a-74f4-11ed-9ec6-0242ac1c000c,1904b7e0-74f5-11ed-b0b8-0242ac1c000c,359d5d38-74f7-11ed-a487-0242ac1c000c,8c053f92-74f7-11ed-884d-0242ac1c000c,5d69f57e-74f7-11ed-8d69-0242ac1c000c
5ed8e7dc-74f5-11ed-8600-0242ac1c000c,4a0f635e-74f4-11ed-be5f-0242ac1c000c,30f82176-74f4-11ed-9ec6-0242ac1c000c,1904bfb0-74f5-11ed-b0b8-0242ac1c000c,359d5dce-74f7-11ed-a487-0242ac1c000c,8c053fec-74f7-11ed-884d-0242ac1c000c,5d69f60a-74f7-11ed-8d69-0242ac1c000c
5ed8e886-74f5-11ed-8600-0242ac1c000c,4a0f63ea-74f4-11ed-be5f-0242ac1c000c,30f82220-74f4-11ed-9ec6-0242ac1c000c,1904c12c-74f5-11ed-b0b8-0242ac1c000c,359d5e6e-74f7-11ed-a487-0242ac1c000c,8c054078-74f7-11ed-884d-0242ac1c000c,5d69f68c-74f7-11ed-8d69-0242ac1c000c
5ed8e930-74f5-11ed-8600-0242ac1c000c,4a0f646c-74f4-11ed-be5f-0242ac1c000c,30f822c0-74f4-11ed-9ec6-0242ac1c000c,1904c226-74f5-11ed-b0b8-0242ac1c000c,359d5f40-74f7-11ed-a487-0242ac1c000c,8c0540dc-74f7-11ed-884d-0242ac1c000c,5d69f718-74f7-11ed-8d69-0242ac1c000c
5ed8e9e4-74f5-11ed-8600-0242ac1c000c,4a0f6502-74f4-11ed-be5f-0242ac1c000c,30f82356-74f4-11ed-9ec6-0242ac1c000c,1904c320-74f5-11ed-b0b8-0242ac1c000c,359d5fd6-74f7-11ed-a487-0242ac1c000c,8c054136-74f7-11ed-884d-0242ac1c000c,5d69f7a4-74f7-11ed-8d69-0242ac1c000c
5ed8ea8e-74f5-11ed-8600-0242ac1c000c,4a0f6598-74f4-11ed-be5f-0242ac1c000c,30f82482-74f4-11ed-9ec6-0242ac1c000c,1904c406-74f5-11ed-b0b8-0242ac1c000c,359d606c-74f7-11ed-a487-0242ac1c000c,8c054244-74f7-11ed-884d-0242ac1c000c,5d69f826-74f7-11ed-8d69-0242ac1c000c
5ed8eb38-74f5-11ed-8600-0242ac1c000c,4a0f6624-74f4-11ed-be5f-0242ac1c000c,30f8252c-74f4-11ed-9ec6-0242ac1c000c,1904c4ec-74f5-11ed-b0b8-0242ac1c000c,359d6102-74f7-11ed-a487-0242ac1c000c,8c0542a8-74f7-11ed-884d-0242ac1c000c,5d69f8a8-74f7-11ed-8d69-0242ac1c000c
5ed8ebec-74f5-11ed-8600-0242ac1c000c,4a0f66ba-74f4-11ed-be5f-0242ac1c000c,30f825cc-74f4-11ed-9ec6-0242ac1c000c,1904c5d2-74f5-11ed-b0b8-0242ac1c000c,359d6198-74f7-11ed-a487-0242ac1c000c,8c054316-74f7-11ed-884d-0242ac1c000c,5d69f92a-74f7-11ed-8d69-0242ac1c000c
5ed8ec96-74f5-11ed-8600-0242ac1c000c,4a0f673c-74f4-11ed-be5f-0242ac1c000c,30f82676-74f4-11ed-9ec6-0242ac1c000c,1904c6b8-74f5-11ed-b0b8-0242ac1c000c,359d6238-74f7-11ed-a487-0242ac1c000c,8c05437a-74f7-11ed-884d-0242ac1c000c,5d69f9ac-74f7-11ed-8d69-0242ac1c000c
5ed8ed54-74f5-11ed-8600-0242ac1c000c,4a0f67d2-74f4-11ed-be5f-0242ac1c000c,30f827a2-74f4-11ed-9ec6-0242ac1c000c,1904c7b2-74f5-11ed-b0b8-0242ac1c000c,359d62ce-74f7-11ed-a487-0242ac1c000c,8c0543de-74f7-11ed-884d-0242ac1c000c,5d69fa42-74f7-11ed-8d69-0242ac1c000c
5ed8ee1c-74f5-11ed-8600-0242ac1c000c,4a0f6868-74f4-11ed-be5f-0242ac1c000c,30f8284c-74f4-11ed-9ec6-0242ac1c000c,1904c898-74f5-11ed-b0b8-0242ac1c000c,359d6364-74f7-11ed-a487-0242ac1c000c,8c054442-74f7-11ed-884d-0242ac1c000c,5d69face-74f7-11ed-8d69-0242ac1c000c
5ed8eed0-74f5-11ed-8600-0242ac1c000c,4a0f68e0-74f4-11ed-be5f-0242ac1c000c,30f828ec-74f4-11ed-9ec6-0242ac1c000c,1904c9a6-74f5-11ed-b0b8-0242ac1c000c,359d63fa-74f7-11ed-a487-0242ac1c000c,8c0544a6-74f7-11ed-884d-0242ac1c000c,5d69fb5a-74f7-11ed-8d69-0242ac1c000c
5ed8ef84-74f5-11ed-8600-0242ac1c000c,4a0f696c-74f4-11ed-be5f-0242ac1c000c,30f8298c-74f4-11ed-9ec6-0242ac1c000c,1904ca96-74f5-11ed-b0b8-0242ac1c000c,359d649a-74f7-11ed-a487-0242ac1c000c,8c05450a-74f7-11ed-884d-0242ac1c000c,5d69fbe6-74f7-11ed-8d69-0242ac1c000c
5ed8f02e-74f5-11ed-8600-0242ac1c000c,4a0f6a02-74f4-11ed-be5f-0242ac1c000c,30f82ac2-74f4-11ed-9ec6-0242ac1c000c,ff12570a-99c7-11ed-83a5-0242ac1c000c,359d6530-74f7-11ed-a487-0242ac1c000c,8c05456e-74f7-11ed-884d-0242ac1c000c,5d69fc72-74f7-11ed-8d69-0242ac1c000c
5ed8f0d8-74f5-11ed-8600-0242ac1c000c,4a0f6aa2-74f4-11ed-be5f-0242ac1c000c,30f82b62-74f4-11ed-9ec6-0242ac1c000c,ff125994-99c7-11ed-83a5-0242ac1c000c,359d65c6-74f7-11ed-a487-0242ac1c000c,8c0545dc-74f7-11ed-884d-0242ac1c000c,5d69fcfe-74f7-11ed-8d69-0242ac1c000c
